GEO_COD,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,YEAR,
11061804501,4,76,34,68,93,6,201,[1961 - 1995],1
11061804601,0,0,0,0,0,0,0,[- 1945],0
11061804602,1,24,16,39,51,3,146,[1961 - 1995],1
11061804603,0,25,9,21,44,1,105,[1961 - 1995],1
11061804701,0,10,17,29,48,1,178,[1996 - ],1
11061804702,0,13,7,14,36,2,177,[1996 - ],1
11061804801,1,21,9,19,47,5,85,[1961 - 1995],1
11061804802,1,11,3,7,4,0,0,[1961 - 1995],1
11061804901,4,29,14,35,47,3,129,[1961 - 1995],1
11061804902,1,19,8,11,24,2,60,[1961 - 1995],1
11061805001,0,0,0,0,0,0,0,[- 1945],0
11061805002,2,47,25,33,40,1,76,[1961 - 1995],1
11061805003,19,51,22,37,23,3,58,[1961 - 1995],1
11061805101,35,190,120,128,119,2,284,[1961 - 1995],1
11061805201,1,38,47,55,102,5,527,[1961 - 1995],1
11061805301,1,30,10,15,21,1,75,[1946 - 1960],0
11061805302,1,28,7,21,20,2,41,[1946 - 1960],0
11061805401,0,1,2,4,5,0,18,[1996 - ],1
11061805402,1,21,17,44,93,8,232,[1961 - 1995],1
11061805501,2,20,31,60,103,3,256,[1961 - 1995],1
11061805601,0,30,34,55,67,6,293,[1996 - ],1
11061805701,30,103,31,51,23,1,3,[1996 - ],1
11061805702,0,1,2,8,14,1,39,[1961 - 1995],1
11061805703,1,13,6,18,32,3,111,[1961 - 1995],1
11061805801,0,21,18,43,78,3,199,[1996 - ],1
11061805901,1,20,6,13,21,1,79,[1961 - 1995],1
11061805902,0,9,0,4,7,0,39,[1961 - 1995],1
11061805903,3,10,3,14,11,2,45,[1946 - 1960],0
11061805904,3,22,8,19,22,2,52,[1946 - 1960],0
11061806001,2,22,20,56,124,11,370,[1961 - 1995],1
11061806101,1,11,7,13,36,3,81,[1961 - 1995],1
11061806102,0,8,5,12,21,3,114,[1961 - 1995],1
11061806103,0,0,0,0,0,0,0,[- 1945],0
11061806104,2,10,6,14,19,0,45,[1961 - 1995],1
11061806201,2,24,31,47,99,9,339,[1961 - 1995],1
11061806202,0,4,2,2,4,1,43,[1996 - ],1
11061806301,0,0,0,0,0,0,0,[- 1945],0
11061806302,8,43,17,41,84,0,186,[1961 - 1995],1
11061806401,2,46,33,70,104,12,456,[1996 - ],1
11061806501,2,20,11,31,62,4,236,[1961 - 1995],1
11061806502,4,19,10,19,31,0,82,[1961 - 1995],1
11061806601,5,16,32,43,90,8,291,[1961 - 1995],1
11061806701,0,2,2,4,6,1,22,[1961 - 1995],1
11061806702,1,19,24,36,79,4,211,[1961 - 1995],1
11061806801,0,14,14,27,27,1,91,[1961 - 1995],1
11061806802,0,8,4,6,4,0,15,[1946 - 1960],0
11061806803,0,14,10,13,20,4,76,[- 1945],0
11061806901,0,9,8,10,20,1,77,[1961 - 1995],1
11061806902,1,13,18,33,39,2,138,[1961 - 1995],1
11061806903,0,0,0,0,0,0,0,[- 1945],0
11061807001,1,14,7,23,53,3,124,[1961 - 1995],1
11061807002,1,27,32,38,52,3,263,[1996 - ],1
11061807101,0,20,15,32,78,6,190,[1961 - 1995],1
11061807102,1,7,16,31,49,2,128,[1961 - 1995],1
11061807201,0,9,6,3,12,0,73,[1996 - ],1
11061807202,1,26,8,23,25,1,106,[1961 - 1995],1
11061807301,0,0,0,0,0,0,0,[- 1945],0
11061807302,2,8,4,5,17,0,16,[- 1945],0
11061807303,0,20,20,33,66,3,211,[1961 - 1995],1
11061807304,0,8,6,8,5,2,14,[- 1945],0
11061807401,1,7,10,15,27,2,105,[1961 - 1995],1
11061807402,2,8,18,12,37,2,142,[1961 - 1995],1
11061807403,1,8,12,38,46,1,146,[1961 - 1995],1
11061900101,6,17,8,12,8,1,43,[- 1945],0
11061900102,2,3,5,7,8,0,21,[1961 - 1995],1
11061900103,0,0,1,2,3,0,1,[1946 - 1960],0
11061900104,1,5,1,5,5,1,8,[1946 - 1960],0
11061900105,2,1,2,1,2,0,3,[1946 - 1960],0
11061900106,0,0,0,0,0,0,0,[- 1945],0
11061900201,0,0,0,0,0,0,0,[- 1945],0
11061900202,0,0,0,0,1,0,3,[- 1945],0
11061900203,2,5,2,8,6,1,33,[- 1945],0
11061900204,0,1,0,0,0,0,0,[1961 - 1995],1
11061900205,0,3,2,0,4,0,1,[- 1945],0
11061900206,1,6,3,3,3,0,3,[- 1945],0
11061900207,1,2,2,1,7,0,10,[- 1945],0
11061900208,0,0,0,0,0,0,0,[1946 - 1960],0
11061900209,1,6,0,10,10,1,13,[- 1945],0
11061900210,0,0,1,0,1,0,0,[- 1945],0
11062000101,1,4,6,11,8,1,25,[1996 - ],1
11062000102,0,2,0,4,5,0,5,[- 1945],0
11062000103,0,1,1,2,1,0,15,[- 1945],0
11062000104,0,9,4,1,9,0,8,[- 1945],0
11062000105,0,0,0,0,0,0,0,[- 1945],0
11062000106,0,1,2,4,7,0,17,[- 1945],0
11062000107,0,5,2,6,8,0,40,[1996 - ],1
11062000108,8,23,4,6,6,2,19,[- 1945],0
11062000109,0,1,0,3,3,0,19,[- 1945],0
11062000110,1,4,3,4,10,0,15,[- 1945],0
11062100101,0,0,0,0,0,0,0,[- 1945],0
11062100102,9,109,57,111,97,3,42,[1996 - ],1
11062100103,2,25,21,33,32,1,22,[1996 - ],1
11062100201,0,0,0,0,0,0,0,[- 1945],0
11062100202,18,39,11,10,9,1,2,[1961 - 1995],1
11062100203,25,166,41,62,39,2,26,[1961 - 1995],1
11062100204,13,78,31,60,46,3,16,[1961 - 1995],1
11062100301,75,240,123,109,48,4,17,[1961 - 1995],1
11062100302,0,0,0,0,0,0,0,[- 1945],0
11062100303,24,93,41,59,30,1,4,[1961 - 1995],1
11062100401,0,0,0,0,0,0,0,[- 1945],0
11062100402,0,0,0,0,0,0,0,[- 1945],0
11062100403,63,322,158,133,65,6,24,[1961 - 1995],1
11062100501,3,89,51,103,136,11,133,[1961 - 1995],1
11062100502,2,47,23,52,47,1,43,[1961 - 1995],1
11062100601,0,0,1,0,0,0,5,[1996 - ],1
11062100602,4,28,20,23,25,0,13,[1961 - 1995],1
11062100701,0,0,0,1,0,0,0,[1961 - 1995],1
11062100702,31,186,64,84,58,3,18,[1961 - 1995],1
11062100801,0,31,5,6,4,0,0,[1996 - ],1
11062100802,24,129,37,46,29,2,5,[1961 - 1995],1
11062100803,24,116,37,41,28,2,9,[1961 - 1995],1
11062100901,0,0,0,0,0,0,0,[1996 - ],1
11062100902,76,275,86,81,43,0,6,[1961 - 1995],1
11062101001,0,0,0,0,0,0,0,[- 1945],0
11062101002,5,102,56,81,66,4,34,[1961 - 1995],1
11062101003,5,152,64,99,74,3,31,[1961 - 1995],1
11062101004,2,12,5,4,4,0,2,[- 1945],0
11062101005,0,1,5,4,0,0,0,[- 1945],0
11062101101,5,45,22,40,35,1,50,[1961 - 1995],1
11062101102,26,91,41,40,20,1,4,[1961 - 1995],1
11062101103,21,147,33,49,35,1,10,[1961 - 1995],1
11062101201,0,1,2,2,0,0,0,[1961 - 1995],1
11062101202,8,42,32,20,22,0,5,[- 1945],0
11062101203,3,45,15,16,16,0,10,[- 1945],0
11062101204,1,12,1,3,4,0,0,[- 1945],0
11062101301,3,33,15,33,13,1,9,[1961 - 1995],1
11062101302,62,294,126,159,67,4,15,[1961 - 1995],1
11062101401,3,80,35,72,64,3,64,[1961 - 1995],1
11062101402,21,108,35,34,18,1,8,[1961 - 1995],1
11062101501,27,198,100,88,86,4,41,[1961 - 1995],1
11062101502,0,0,0,0,0,0,0,[- 1945],0
11062101503,27,79,44,55,15,1,3,[1961 - 1995],1
11062101601,1,9,1,6,13,2,34,[1996 - ],1
11062101602,6,67,23,40,33,2,16,[1961 - 1995],1
11062101603,19,70,39,42,12,1,2,[1961 - 1995],1
11062101701,23,142,46,51,37,0,13,[1961 - 1995],1
11062101702,8,66,35,62,84,3,99,[1961 - 1995],1
11062101801,30,188,69,81,68,5,71,[1961 - 1995],1
11062101901,3,46,16,26,36,0,23,[1961 - 1995],1
11062101902,0,25,4,6,5,0,0,[1961 - 1995],1
11062101903,31,134,40,47,26,1,6,[1961 - 1995],1
11062102001,43,224,72,78,41,3,18,[1961 - 1995],1
11062102002,0,0,0,0,0,0,0,[- 1945],0
11062102003,6,40,15,27,24,5,29,[1961 - 1995],1
11062102101,40,196,59,69,42,0,9,[1961 - 1995],1
11062102102,17,69,11,20,6,2,2,[1961 - 1995],1
11062102201,18,86,41,36,24,1,0,[1961 - 1995],1
11062102202,28,123,56,56,26,0,8,[1961 - 1995],1
11062102301,54,210,128,157,82,2,23,[1961 - 1995],1
11062102302,0,0,0,0,0,0,0,[- 1945],0
11062102303,20,83,43,38,11,0,4,[1961 - 1995],1
11062102401,33,213,123,126,45,5,6,[1961 - 1995],1
11062102402,0,0,0,0,0,0,0,[- 1945],0
11062102403,15,13,20,29,60,2,155,[1996 - ],1
11062102501,8,2,0,0,0,0,0,[- 1945],0
11062102502,11,51,18,26,16,1,4,[1961 - 1995],1
11062102503,7,107,26,53,29,2,15,[1961 - 1995],1
11062102504,1,14,19,28,50,5,59,[1996 - ],1
11062102505,15,90,30,64,30,2,13,[1961 - 1995],1
11062102601,35,93,33,45,32,2,9,[1961 - 1995],1
11062102602,25,82,38,27,17,2,9,[1961 - 1995],1
11062102603,0,7,4,6,2,0,0,[1961 - 1995],1
11062102604,3,15,7,5,2,0,0,[1961 - 1995],1
11062102605,1,24,7,10,4,0,0,[1961 - 1995],1
11062102606,3,16,0,5,1,0,2,[1961 - 1995],1
11062102607,4,6,1,2,0,0,1,[1961 - 1995],1
11062102608,3,28,12,11,5,1,3,[1961 - 1995],1
11062102701,5,92,39,74,119,2,151,[1996 - ],1
11062102801,8,122,54,80,84,5,96,[1961 - 1995],1
11062102802,0,0,0,0,0,0,0,[- 1945],0
11062102803,6,22,9,5,5,1,1,[1961 - 1995],1
11062102804,4,17,10,9,5,0,1,[- 1945],0
11062102901,3,8,12,27,41,6,158,[1996 - ],1
11062102902,24,99,34,45,40,2,16,[1961 - 1995],1
11062103001,1,27,14,24,38,2,68,[1946 - 1960],0
11062103002,0,20,23,48,114,9,159,[1996 - ],1
11062103101,0,19,10,8,19,0,6,[1946 - 1960],0
11062103102,4,50,18,19,12,2,9,[- 1945],0
11062103103,1,27,17,28,19,2,44,[1961 - 1995],1
11062103104,0,1,2,2,0,0,0,[- 1945],0
11062103105,0,0,0,0,0,0,0,[- 1945],0
11062103106,0,0,0,0,0,0,0,[- 1945],0
11062103107,2,7,1,5,1,0,2,[- 1945],0
11062103108,0,0,0,0,0,0,0,[- 1945],0
11062103109,1,6,0,0,2,0,0,[- 1945],0
11062103110,0,2,2,1,0,0,1,[- 1945],0
11062103201,12,24,20,40,52,5,115,[1996 - ],1
11062103202,0,0,0,0,0,0,0,[- 1945],0
11062103203,25,84,43,69,32,1,5,[1996 - ],1
11062103204,1,32,21,30,27,2,30,[1996 - ],1
11062103301,1,0,0,0,0,0,0,[1996 - ],1
11062103302,99,263,150,211,123,9,70,[1996 - ],1
11062103401,21,117,46,80,35,2,13,[1961 - 1995],1
11062103402,34,144,54,67,48,2,10,[1961 - 1995],1
11062103501,1,9,5,18,10,3,5,[- 1945],0
11062103502,4,15,6,15,5,0,0,[- 1945],0
11062103503,133,206,80,81,61,4,26,[- 1945],0
11062103504,0,0,0,0,0,0,0,[- 1945],0
11062103601,43,171,104,81,33,1,6,[1961 - 1995],1
11062103602,3,25,34,53,54,9,75,[1996 - ],1
11062103701,53,188,120,133,49,3,7,[1961 - 1995],1
11062103801,0,0,0,0,0,0,0,[- 1945],0
11062103802,56,301,107,157,102,7,32,[1961 - 1995],1
11062103901,18,28,11,12,7,0,4,[1961 - 1995],1
11062103902,8,18,8,13,3,0,0,[1961 - 1995],1
11062103903,17,72,20,26,14,2,8,[1961 - 1995],1
11062103904,8,36,21,19,13,2,1,[1961 - 1995],1
11062103905,23,93,27,43,15,1,8,[1961 - 1995],1
11062103906,8,7,4,1,0,0,0,[1961 - 1995],1
11062103907,13,41,11,14,8,0,1,[1961 - 1995],1
11062104001,0,0,0,0,0,0,0,[- 1945],0
11062104002,0,0,0,0,0,0,0,[1961 - 1995],1
11062104003,7,62,59,86,72,7,60,[1961 - 1995],1
11062104004,18,39,35,34,53,2,88,[1996 - ],1
11062104101,18,148,50,74,46,5,18,[1961 - 1995],1
11062104201,6,25,6,2,1,0,0,[1961 - 1995],1
11062104202,15,30,4,1,1,0,1,[1946 - 1960],0
11062104203,27,90,35,34,13,1,6,[1961 - 1995],1
11062104204,16,67,10,22,9,2,2,[1961 - 1995],1
11062104301,81,325,178,207,141,13,44,[1961 - 1995],1
11062104401,1,4,0,1,1,0,1,[1961 - 1995],1
11062104402,0,0,0,0,0,0,0,[- 1945],0
11062104403,28,169,82,99,71,5,31,[1961 - 1995],1
11062104501,45,165,72,87,66,1,31,[1961 - 1995],1
11062104502,4,44,35,74,57,6,49,[1996 - ],1
11062104601,0,1,2,0,0,0,0,[1946 - 1960],0
11062104602,42,218,108,72,45,2,6,[1996 - ],1
11062104603,20,46,31,20,12,1,1,[1996 - ],1
11062104701,18,72,20,23,23,1,4,[1961 - 1995],1
11062104702,0,0,0,0,0,0,0,[1946 - 1960],0
11062104801,0,0,0,0,0,0,0,[- 1945],0
11062104802,1,54,44,65,75,1,64,[1961 - 1995],1
11062104803,11,113,46,48,27,3,6,[1961 - 1995],1
11062104901,45,230,127,93,32,0,6,[1996 - ],1
11062104902,0,0,0,0,0,0,0,[- 1945],0
11062105001,11,69,43,24,19,3,8,[1961 - 1995],1
11062105002,9,36,21,21,6,1,5,[- 1945],0
11062105101,9,34,16,19,5,1,1,[- 1945],0
11062105102,0,0,0,0,0,0,0,[- 1945],0
11062105103,0,0,0,0,0,0,0,[- 1945],0
11062105104,15,92,27,26,14,0,3,[1961 - 1995],1
11062105201,37,315,110,130,63,5,12,[1996 - ],1
11062105202,17,90,29,38,12,2,1,[1961 - 1995],1
11062105301,0,0,0,0,0,0,0,[- 1945],0
11062105302,12,70,51,55,21,1,3,[1996 - ],1
11062105303,29,122,78,54,19,2,1,[1996 - ],1
11062105304,14,48,26,33,9,0,0,[1996 - ],1
11062105305,0,0,0,0,0,0,0,[- 1945],0
11062105306,18,5,0,2,0,0,0,[- 1945],0
11062105401,0,0,0,0,0,0,0,[- 1945],0
11062105402,5,46,21,43,22,1,14,[1946 - 1960],0
11062105403,0,0,0,0,0,0,0,[- 1945],0
11062105404,1,11,9,6,6,0,0,[1961 - 1995],1
11062105405,4,36,22,12,10,0,0,[1961 - 1995],1
11062105406,1,5,2,10,4,0,1,[- 1945],0
11062105407,0,0,0,0,0,0,0,[- 1945],0
11062105501,0,2,0,0,0,0,0,[1946 - 1960],0
11062105502,7,48,11,8,7,0,1,[1961 - 1995],1
11062105503,4,48,38,20,13,0,2,[1996 - ],1
11062105504,25,94,57,43,15,0,1,[1961 - 1995],1
11062105505,6,54,17,20,16,0,1,[1946 - 1960],0
11062200101,3,9,1,8,7,0,13,[- 1945],0
11062200102,4,14,4,7,6,0,21,[- 1945],0
11062200103,3,11,6,12,5,1,30,[- 1945],0
11062200104,4,7,1,3,10,0,7,[- 1945],0
11062200105,6,25,5,10,13,0,28,[- 1945],0
11062200201,8,47,15,28,25,3,44,[- 1945],0
11062200202,1,32,10,21,28,1,24,[- 1945],0
11062200203,0,4,2,6,15,1,18,[- 1945],0
11062200204,2,15,8,4,14,1,26,[- 1945],0
11062200301,7,31,9,9,12,1,23,[- 1945],0
11062200302,12,53,20,36,40,2,65,[- 1945],0
11062200401,4,41,19,22,24,5,55,[- 1945],0
11062200402,3,15,2,11,11,3,7,[- 1945],0
11062200403,4,24,18,19,23,2,48,[- 1945],0
11062200501,2,19,11,10,17,1,62,[- 1945],0
11062200502,2,13,6,14,10,2,33,[- 1945],0
11062200503,9,9,0,1,2,0,3,[- 1945],0
11062200504,0,16,7,8,19,1,52,[- 1945],0
11062200505,1,4,5,3,7,0,38,[- 1945],0
11062200601,8,38,17,32,32,5,83,[- 1945],0
11062200602,2,34,10,23,23,1,65,[- 1945],0
11062200603,1,6,1,4,1,0,0,[- 1945],0
11062200701,9,74,43,41,39,4,55,[- 1945],0
11062200702,0,24,13,18,10,0,22,[- 1945],0
11062200703,5,38,12,16,16,1,8,[- 1945],0
11062200801,5,31,21,27,31,2,66,[- 1945],0
11062200802,0,2,2,4,2,1,12,[- 1945],0
11062200803,6,25,6,12,8,1,19,[- 1945],0
11062200804,0,0,0,3,0,0,4,[- 1945],0
11062200805,8,33,9,17,11,3,18,[- 1945],0
11062200901,3,14,6,10,11,0,34,[- 1945],0
11062200902,8,40,15,32,23,0,50,[- 1945],0
11062200903,4,30,18,23,23,0,11,[- 1945],0
11062200904,0,21,7,17,9,1,16,[- 1945],0
11062201001,5,26,12,16,26,2,42,[- 1945],0
11062201002,9,71,36,49,53,5,56,[- 1945],0
11062300101,0,4,7,2,19,0,32,[1961 - 1995],1
11062300102,2,11,17,17,26,4,80,[- 1945],0
11062300103,1,16,9,7,21,1,36,[1961 - 1995],1
11062300104,0,0,0,0,0,0,0,[1961 - 1995],1
11062300201,1,33,11,37,80,16,490,[1996 - ],1
11062300301,1,15,13,21,32,3,44,[1946 - 1960],0
11062300302,1,2,3,5,7,0,32,[1946 - 1960],0
11062300303,0,0,2,3,0,0,6,[1961 - 1995],1
11062300304,9,51,17,14,9,0,4,[1996 - ],1
11062300305,18,65,40,38,30,0,26,[1946 - 1960],0
11062300401,8,25,7,8,5,0,0,[1996 - ],1
11062300402,5,26,12,19,25,1,32,[1946 - 1960],0
11062300403,0,0,0,0,0,0,0,[1996 - ],1
11062300404,0,3,8,6,7,1,21,[1996 - ],1
11062300405,3,27,9,20,23,1,41,[1946 - 1960],0
11062300501,4,51,9,24,19,1,49,[1946 - 1960],0
11062300502,1,16,28,43,63,4,282,[1961 - 1995],1
11062300601,5,33,10,21,18,2,23,[1961 - 1995],1
11062300602,5,29,10,10,8,2,30,[1961 - 1995],1
11062300603,0,11,6,5,15,0,17,[1961 - 1995],1
11062300701,41,163,53,78,84,3,159,[1961 - 1995],1
11062300801,1,22,25,34,50,2,181,[1961 - 1995],1
11062300802,7,50,31,30,36,3,46,[- 1945],0
11062300901,0,0,0,0,0,0,0,[1961 - 1995],1
11062300902,1,9,12,24,45,1,184,[1996 - ],1
11062301001,0,0,0,0,0,0,0,[- 1945],0
11062301002,2,20,15,35,32,1,99,[1946 - 1960],0
11062301003,1,14,11,8,14,2,63,[1946 - 1960],0
11062301004,0,24,11,18,32,2,77,[1946 - 1960],0
11062301101,3,54,16,35,18,1,51,[1946 - 1960],0
11062301102,0,35,12,24,29,2,58,[1946 - 1960],0
11062301103,0,2,2,10,4,2,7,[- 1945],0
11062301201,3,40,11,17,22,3,42,[- 1945],0
11062301202,6,49,22,33,36,5,45,[1946 - 1960],0
11062301203,5,27,5,5,9,2,14,[- 1945],0
11062301301,0,0,0,0,0,0,0,[1961 - 1995],1
11062301302,0,14,15,12,22,4,79,[1946 - 1960],0
11062301303,5,56,20,41,59,4,101,[1946 - 1960],0
11062301401,23,77,29,39,23,2,32,[1961 - 1995],1
11062301402,27,81,24,32,13,2,6,[1996 - ],1
11062301403,1,19,7,13,26,1,25,[1961 - 1995],1
11062301501,0,0,0,0,0,0,0,[- 1945],0
11062301502,0,13,7,19,20,0,44,[1961 - 1995],1
11062301503,0,13,9,13,21,4,85,[1961 - 1995],1
11062301601,4,45,9,16,31,2,38,[1946 - 1960],0
11062301602,7,52,21,35,38,2,97,[1946 - 1960],0
11062301701,3,34,16,22,20,2,62,[1961 - 1995],1
11062301702,1,22,17,26,23,0,58,[1961 - 1995],1
11062301703,6,41,6,20,19,0,58,[1961 - 1995],1
11062301801,1,15,8,11,31,2,63,[- 1945],0
11062301802,0,2,1,3,3,0,20,[1961 - 1995],1
11062301803,0,16,5,12,27,1,59,[1961 - 1995],1
11062301901,0,0,0,0,0,0,0,[- 1945],0
11062301902,8,42,15,19,23,1,45,[- 1945],0
11062301903,6,41,21,29,28,3,35,[- 1945],0
11062301904,0,17,10,14,21,1,22,[- 1945],0
11062301905,1,2,3,2,5,0,0,[- 1945],0
11062302001,6,12,6,17,19,1,51,[- 1945],0
11062302002,4,28,26,34,54,4,165,[1946 - 1960],0
11062302101,0,20,11,25,50,1,105,[1946 - 1960],0
11062302102,0,15,12,10,21,2,79,[- 1945],0
11062302201,0,2,2,7,16,0,17,[1961 - 1995],1
11062302202,0,3,4,16,16,1,38,[1961 - 1995],1
11062302203,13,22,10,14,22,2,53,[1946 - 1960],0
11062302204,0,13,6,11,20,1,30,[1946 - 1960],0
11062302301,5,15,8,39,17,2,44,[- 1945],0
11062302302,2,39,17,29,35,0,122,[- 1945],0
11062302401,1,22,19,34,29,4,136,[1961 - 1995],1
11062302402,1,3,6,18,9,1,9,[1946 - 1960],0
11062302501,0,9,5,7,13,1,49,[1961 - 1995],1
11062302502,1,38,17,42,74,6,141,[1961 - 1995],1
11062302601,1,16,12,25,28,2,79,[1961 - 1995],1
11062302602,2,33,21,35,50,4,126,[- 1945],0
11062302603,0,0,0,0,0,0,0,[- 1945],0
11062302604,0,0,0,0,0,0,0,[- 1945],0
11062302701,0,3,1,1,0,0,0,[- 1945],0
11062302702,7,54,20,39,66,3,161,[1961 - 1995],1
11062302801,7,22,13,25,42,2,73,[- 1945],0
11062302802,1,22,8,26,30,5,86,[1946 - 1960],0
11062302901,4,35,23,35,67,4,169,[1946 - 1960],0
11062302902,2,27,10,15,36,3,72,[1961 - 1995],1
11062303001,2,19,17,24,48,2,108,[- 1945],0
11062303002,6,32,16,28,39,1,98,[1961 - 1995],1
11062303101,2,12,5,10,13,1,61,[- 1945],0
11062303201,0,14,3,8,27,1,34,[- 1945],0
11062303202,1,12,6,7,19,0,49,[- 1945],0
11062303301,0,20,20,17,49,3,135,[1946 - 1960],0
11062303401,2,31,17,29,39,2,135,[1961 - 1995],1
11062303501,1,11,3,6,21,1,47,[- 1945],0
11062303502,0,17,14,14,28,1,79,[- 1945],0
11062303601,6,53,35,44,76,6,166,[1961 - 1995],1
11062400101,2,27,18,25,33,0,68,[- 1945],0
11062400102,6,32,16,21,29,2,41,[- 1945],0
11062400201,9,50,11,35,40,1,38,[- 1945],0
11062400202,2,33,19,40,44,2,90,[- 1945],0
11062400301,5,60,31,54,51,4,75,[- 1945],0
11062400302,1,9,2,6,11,0,19,[1946 - 1960],0
11062400401,4,45,21,40,42,1,77,[- 1945],0
11062400402,7,43,19,24,30,1,42,[- 1945],0
11062400403,4,31,10,12,21,6,17,[- 1945],0
11062400501,3,8,5,5,6,0,15,[- 1945],0
11062400502,0,10,5,5,4,0,3,[- 1945],0
11062400503,2,6,3,3,6,0,11,[- 1945],0
11062400504,3,15,10,5,8,0,6,[- 1945],0
11062400505,2,31,15,14,24,3,9,[- 1945],0
11062400506,1,18,7,7,6,1,4,[- 1945],0
11062400601,19,104,68,84,84,4,92,[- 1945],0
11062400701,1,28,23,29,35,1,77,[- 1945],0
11062400702,11,39,17,25,24,2,23,[- 1945],0
11062400703,0,0,0,0,0,0,0,[- 1945],0
11062400704,0,0,0,1,0,0,2,[- 1945],0
11062400705,1,8,3,7,9,0,10,[- 1945],0
11062400801,1,59,21,35,30,1,50,[- 1945],0
11062400802,12,43,8,22,13,2,19,[- 1945],0
11062400803,1,9,4,2,4,0,0,[- 1945],0
11062400804,4,17,7,11,7,2,2,[- 1945],0
11062400805,0,8,3,7,1,0,3,[- 1945],0
11062400806,0,6,2,0,1,0,0,[- 1945],0
11062400901,2,9,5,7,12,0,26,[- 1945],0
11062400902,2,14,3,4,8,4,9,[- 1945],0
11062400903,2,4,7,2,4,0,2,[- 1945],0
11062400904,1,20,10,11,10,0,33,[- 1945],0
11062400905,0,16,3,11,6,1,10,[- 1945],0
11062400906,4,40,16,12,22,1,17,[- 1945],0
11062401001,12,53,31,31,22,4,14,[- 1945],0
11062401002,1,14,3,2,5,1,4,[- 1945],0
11062401003,2,10,1,4,3,0,6,[- 1945],0
11062401101,6,44,20,25,17,1,6,[- 1945],0
11062401102,3,12,5,7,17,1,10,[- 1945],0
11062401103,2,19,6,13,9,1,9,[- 1945],0
11062401104,3,14,6,8,9,0,9,[- 1945],0
11062500101,10,69,36,47,44,8,42,[- 1945],0
11062500102,7,54,30,33,57,4,82,[1946 - 1960],0
11062500201,8,64,48,49,79,4,79,[- 1945],0
11062500301,11,97,32,62,75,5,106,[1961 - 1995],1
11062500401,24,103,49,65,94,11,133,[- 1945],0
11062500501,3,64,10,63,51,1,65,[1946 - 1960],0
11062500601,13,123,51,95,99,9,135,[1946 - 1960],0
11062500701,15,90,34,68,67,3,164,[1946 - 1960],0
11062500801,3,67,33,71,70,7,122,[1946 - 1960],0
11062500901,6,89,26,63,76,8,57,[- 1945],0
11062501001,5,77,31,64,74,1,78,[1961 - 1995],1
11062501101,10,57,24,43,56,6,40,[- 1945],0
11062501102,4,37,20,33,34,2,21,[- 1945],0
11062501201,38,175,72,106,117,8,107,[- 1945],0
11062501301,1,27,12,19,16,1,14,[- 1945],0
11062501302,9,97,27,55,76,8,75,[- 1945],0
11062501401,1,9,4,16,2,1,6,[- 1945],0
11062501402,3,47,15,29,32,3,26,[- 1945],0
11062501403,1,44,21,30,31,3,36,[- 1945],0
11062501501,7,86,46,96,83,3,168,[1946 - 1960],0
11062501601,37,126,52,60,34,5,41,[- 1945],0
11062501602,0,8,1,3,8,2,22,[1961 - 1995],1
11062501701,4,70,12,36,43,7,51,[- 1945],0
11062501702,1,32,8,26,21,1,29,[- 1945],0
11062501801,12,97,44,67,115,11,238,[1961 - 1995],1
11062501901,9,58,16,16,12,1,17,[1961 - 1995],1
11062501902,19,37,18,35,25,2,15,[1961 - 1995],1
11062501903,4,48,13,14,16,1,8,[- 1945],0
11062502001,11,130,72,99,118,10,150,[- 1945],0
11062502101,6,90,36,66,90,7,112,[1946 - 1960],0
11062502201,8,46,21,44,59,2,35,[- 1945],0
11062502202,5,32,9,16,14,0,10,[- 1945],0
11062502203,2,16,11,8,2,1,1,[- 1945],0
11062502301,8,44,24,25,36,1,18,[- 1945],0
11062502302,8,76,29,43,43,0,26,[- 1945],0
11062502303,1,4,4,11,8,0,4,[- 1945],0
11062502304,1,11,7,8,4,0,1,[- 1945],0
11062502305,1,7,5,8,6,2,3,[- 1945],0
11062502306,1,11,4,7,7,0,2,[- 1945],0
11062502401,5,88,31,70,81,5,131,[- 1945],0
11062502501,2,32,21,19,25,2,28,[- 1945],0
11062502502,5,31,10,26,36,2,45,[1946 - 1960],0
11062502503,4,39,18,21,22,0,16,[- 1945],0
11062502601,19,149,75,111,132,11,190,[- 1945],0
11062600101,0,0,0,0,0,0,0,[- 1945],0
11062600102,2,18,9,4,3,1,0,[- 1945],0
11062600103,3,14,4,4,2,0,1,[- 1945],0
11062600104,3,22,8,4,5,0,9,[- 1945],0
11062600105,5,47,21,20,10,1,1,[1996 - ],1
11062600106,4,32,12,10,7,1,5,[- 1945],0
11062600201,18,138,54,68,57,7,88,[- 1945],0
11062600301,10,96,51,61,60,0,100,[- 1945],0
11062600401,35,107,63,68,18,1,1,[1996 - ],1
11062600402,0,0,0,0,0,0,0,[- 1945],0
11062600403,1,3,7,3,4,0,1,[- 1945],0
11062600404,4,31,10,16,15,1,24,[- 1945],0
11062600405,2,11,8,7,1,1,4,[- 1945],0
