GEO_COD,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON
11062900702,146,95,34,10,30,20,18,26,1,28,8,74,37,51
11062900703,107,73,18,6,26,3,14,14,2,24,4,58,19,27
11062900801,95,57,33,1,29,4,13,16,2,22,5,44,33,41
11062900802,205,110,64,7,60,17,30,40,2,25,4,80,69,98
11062900803,97,54,27,1,27,12,15,7,1,21,3,39,28,40
11062900901,164,97,29,10,24,12,26,39,2,22,18,66,28,50
11062900902,99,58,29,1,20,14,18,15,0,23,5,43,30,41
11062900903,136,88,30,1,39,10,19,26,1,23,14,58,35,49
11062901001,428,258,105,16,92,35,74,65,3,79,28,178,125,166
11062901101,316,190,84,8,74,33,58,44,5,56,11,133,103,133
11062901102,83,51,27,1,24,11,13,9,2,18,4,40,28,37
11062901103,117,73,30,4,21,8,20,17,4,31,7,56,27,44
11062901201,222,178,26,4,28,8,21,43,4,101,10,151,28,43
11062901202,203,121,57,3,58,16,22,29,3,53,4,93,58,79
11063000101,183,111,40,0,11,17,14,33,1,96,4,84,31,71
11063000201,115,64,14,0,6,10,10,21,0,53,1,46,7,44
11063000202,130,73,32,2,17,5,15,28,0,47,4,55,29,52
11063000203,113,64,37,2,19,5,15,21,3,37,2,52,34,52
11063000204,80,47,18,3,9,8,8,12,0,30,3,38,19,26
11063000301,34,18,9,2,11,2,6,3,0,6,2,8,12,19
11063000302,403,198,111,8,34,25,41,79,4,158,7,175,95,146
11063000401,368,224,70,5,29,18,23,62,1,179,9,177,70,122
11063000402,268,157,65,0,15,12,31,44,3,136,6,122,56,107
11063000501,42,23,12,0,12,7,8,9,0,1,2,9,14,27
11063000502,93,46,28,3,32,8,19,6,0,10,5,43,24,33
11063000503,122,67,36,6,35,13,23,12,0,9,4,51,40,49
11063000504,13,8,5,4,4,0,0,1,0,4,0,6,7,7
11063000505,117,64,27,1,22,9,20,11,1,36,4,48,32,45
11063000601,159,88,44,4,16,12,23,28,2,58,6,58,46,76
11063000602,291,171,67,12,50,14,32,45,3,93,7,128,72,115
11063000701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063000702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063000703,94,51,30,3,21,9,20,24,1,11,10,33,29,37
11063000704,233,146,64,5,30,20,33,43,3,85,8,103,75,105
11063000801,269,157,74,0,53,14,36,35,5,96,10,131,71,94
11063000802,66,41,18,1,12,10,10,13,0,12,2,27,21,30
11063000901,378,213,110,5,80,30,46,70,5,97,11,159,112,168
11063000902,84,47,23,2,13,4,13,12,1,31,5,38,24,32
11063001001,335,197,99,3,54,23,46,65,6,110,16,137,107,147
11063001101,408,244,74,1,32,34,61,63,6,172,11,175,70,162
11063001102,5,5,0,0,1,0,1,0,0,3,0,3,2,2
11063001103,88,51,18,1,10,6,11,16,0,33,1,37,20,37
11063001104,100,50,30,10,18,12,9,18,0,21,3,30,29,50
11063001201,781,373,283,28,150,61,104,113,8,224,26,276,291,381
11063001301,241,128,82,4,51,15,38,41,1,66,6,102,81,106
11063001302,194,131,45,6,28,9,28,45,4,61,12,99,43,68
11063001401,25,14,8,0,2,3,5,3,0,12,1,8,9,14
11063001402,179,94,39,0,18,14,15,21,4,83,6,68,33,67
11063001403,190,116,48,8,29,20,17,33,1,64,8,92,49,68
11063001404,80,50,14,0,9,2,7,21,1,31,1,39,13,26
11063001501,594,308,149,4,111,58,72,87,7,186,25,247,149,218
11063100101,68,33,30,11,23,6,6,9,1,3,0,17,33,46
11063100102,158,110,23,7,26,21,46,14,2,19,8,75,28,58
11063100103,59,36,13,1,16,5,14,4,0,9,5,21,15,24
11063100104,33,25,3,0,6,1,8,2,2,9,3,20,2,6
11063100105,2,1,1,0,0,0,0,1,0,0,0,1,1,1
11063100201,344,245,39,14,68,40,56,73,10,16,17,160,43,116
11063100202,14,13,1,0,3,2,4,3,1,1,2,5,3,7
11063100203,35,26,8,0,8,3,5,8,1,6,1,18,8,16
11063100204,25,18,4,0,4,4,2,8,1,3,1,15,5,8
11063100205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063100301,24,14,8,1,6,1,2,6,0,4,0,12,8,10
11063100302,11,8,3,0,4,0,5,2,0,0,1,0,3,10
11063100303,16,12,4,1,4,2,2,2,1,3,1,7,6,8
11063100304,94,67,18,5,17,7,21,17,3,12,9,43,24,32
11063100305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063100306,6,4,2,0,0,1,0,2,0,2,0,3,2,2
11063100307,2,0,2,0,2,0,0,0,0,0,0,0,2,2
11063200101,93,53,29,0,24,15,8,13,1,22,5,33,31,44
11063200102,40,20,9,0,1,4,1,4,1,24,0,19,5,13
11063200103,82,39,20,0,6,7,8,15,0,32,4,25,18,37
11063200104,86,22,54,0,29,11,7,7,0,27,1,19,51,57
11063200105,168,95,54,4,35,5,18,29,0,61,5,67,61,78
11063200106,72,35,9,0,7,5,10,9,2,28,0,29,6,24
11063200201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063200202,22,8,12,2,7,3,2,2,0,2,0,4,12,15
11063200203,3,2,1,0,1,0,1,0,0,0,0,1,2,2
11063200204,110,64,11,1,7,6,5,13,1,56,1,48,12,33
11063200205,116,50,53,2,32,11,21,19,0,17,3,39,53,64
11063200206,230,117,77,2,43,16,30,35,1,75,12,87,77,96
11063200301,78,44,26,3,28,5,12,9,1,10,3,31,31,38
11063200302,229,125,75,6,62,25,39,36,3,34,18,86,86,105
11063200303,78,38,28,2,26,5,10,12,0,12,2,28,32,40
11063200304,76,45,22,2,19,10,12,9,0,15,8,33,19,28
11063200401,3,3,0,0,0,0,0,0,1,0,0,3,0,0
11063200402,45,25,7,0,6,6,8,8,2,7,0,15,8,20
11063200403,3,2,1,0,1,0,1,1,0,0,0,2,1,1
11063200404,163,97,53,3,26,12,28,23,3,58,4,71,61,80
11063200405,5,3,1,0,2,0,0,1,0,1,0,1,1,3
11063200406,47,29,8,0,9,2,9,18,0,4,0,21,10,19
11063200407,2,0,2,0,2,0,0,0,0,0,0,0,2,2
11063200408,13,4,8,1,0,3,3,3,0,2,0,3,8,9
11063200409,20,13,5,0,3,0,4,6,0,7,0,11,4,8
11063200410,46,19,12,0,1,7,8,6,0,20,0,17,9,20
11063200411,22,10,0,0,1,3,3,3,0,7,0,6,0,7
11063200412,20,10,6,0,3,1,2,4,0,5,1,5,7,10
11063200413,26,15,5,1,1,1,1,9,0,11,0,12,4,10
11063200414,24,14,7,3,5,1,5,2,0,6,1,6,8,15
11063200415,19,8,5,0,2,1,4,4,0,5,0,7,4,8
11063200416,13,8,2,0,3,2,3,2,0,2,1,6,3,3
11063200501,296,139,116,11,91,29,43,53,1,43,11,106,120,154
11063200502,121,61,42,2,29,8,17,13,1,37,6,44,43,55
11063200601,31,22,4,0,3,1,2,10,0,14,1,8,6,19
11063200602,61,33,13,1,3,1,4,10,0,28,1,27,8,19
11063200603,76,43,12,0,5,5,14,16,0,28,2,30,11,32
11063200604,38,21,7,0,3,2,8,5,0,18,0,17,7,16
11063200605,30,16,3,0,3,3,1,7,1,13,0,12,3,11
11063200606,21,14,1,0,1,2,3,2,0,12,1,10,2,7
11063200607,25,8,10,0,2,1,1,5,0,14,0,9,7,12
11063200608,28,16,6,0,2,3,3,3,0,16,4,9,5,12
11063200609,16,9,5,0,1,1,3,2,0,9,0,4,7,11
11063200610,67,37,12,0,6,2,4,13,1,29,2,25,14,27
11063200611,15,9,6,1,1,0,1,0,0,12,0,8,7,7
11063200612,23,11,2,0,1,3,2,2,0,10,0,9,2,6
11063200613,18,11,0,0,0,0,0,2,0,10,0,10,0,2
11063200614,17,8,7,0,2,0,1,3,0,9,0,5,5,10
11063200615,14,6,5,0,1,0,1,3,0,6,0,5,6,6
11063200616,13,9,3,0,3,0,1,2,0,7,0,6,4,6
11063200617,22,12,5,0,2,0,2,3,1,11,0,8,5,9
11063200618,24,17,3,0,1,1,2,2,0,16,0,13,2,8
11063200619,20,11,4,0,2,1,1,2,0,11,0,9,3,7
11063200620,17,9,2,0,0,1,1,3,0,7,1,5,2,7
11063200621,8,3,4,0,0,0,2,4,0,2,0,3,3,5
11063200622,9,6,0,0,1,0,1,2,0,5,0,5,0,3
11063200623,6,4,2,0,0,0,0,2,0,4,0,3,2,3
11063200624,13,5,5,0,4,0,3,0,0,3,0,4,4,6
11063200625,12,8,4,0,1,1,2,1,1,6,1,4,3,7
11063200626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063200627,18,13,3,0,0,1,0,5,0,12,1,7,3,8
11063200628,16,8,2,0,1,0,2,3,0,7,0,5,4,7
11063200629,3,3,0,0,0,0,0,1,0,2,0,2,0,0
11063200630,8,3,5,0,1,0,1,1,0,5,0,2,6,6
11063200631,13,6,6,0,1,0,2,4,0,6,0,2,9,11
11063200632,17,12,2,0,0,0,3,3,0,8,0,5,3,9
11063200633,6,5,0,0,0,0,2,1,0,3,0,3,1,3
11063200634,16,9,5,0,2,0,1,6,0,7,0,7,4,9
11063200701,150,79,56,4,40,11,23,25,4,30,5,58,65,74
11063200702,51,22,19,1,8,7,6,7,0,14,0,21,17,21
11063200703,37,21,9,1,10,3,9,4,0,9,0,13,12,21
11063200704,8,3,5,0,2,2,1,2,0,1,1,1,5,6
11063200705,142,76,50,3,24,4,18,29,1,50,4,60,55,63
11063200706,23,13,6,0,5,0,4,4,1,9,0,9,8,13
11063200707,52,24,18,0,10,4,8,16,0,14,1,20,15,25
11063200801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063200802,110,61,31,4,22,11,17,16,1,22,4,41,36,50
11063200803,322,174,113,13,98,32,40,40,1,70,15,125,120,154
11063200901,30,15,10,2,11,1,4,2,1,4,6,8,10,11
11063200902,30,9,15,0,3,3,3,8,0,8,0,9,14,16
11063200903,66,37,24,2,5,1,12,11,0,27,3,24,26,35
11063200904,71,38,22,2,20,3,9,10,0,19,3,25,23,33
11063200905,18,5,9,0,1,2,3,2,0,8,0,7,6,8
11063200906,29,16,9,2,13,4,3,1,1,2,4,6,12,14
11063200907,37,18,10,3,6,3,5,3,2,8,2,14,10,13
11063200908,28,12,10,1,8,6,4,2,0,2,1,8,10,15
11063200909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063200910,61,36,22,3,15,5,9,10,0,13,1,27,26,30
11063200911,29,18,7,1,9,2,3,3,1,6,4,11,8,10
11063201001,319,184,89,8,67,18,31,54,6,99,15,135,103,133
11063201002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201003,17,10,6,0,4,1,0,6,0,4,1,6,8,9
11063201004,39,22,4,0,6,3,1,4,1,14,0,18,3,8
11063201005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201101,54,27,7,1,3,5,6,9,0,22,0,20,4,20
11063201102,61,38,20,0,15,8,15,10,2,10,5,6,24,48
11063201103,118,68,19,0,6,15,15,16,1,57,3,49,23,49
11063201104,61,11,38,0,1,9,8,14,0,22,0,14,26,38
11063201105,18,7,7,0,1,2,3,3,0,9,0,9,4,7
11063201106,26,13,1,0,1,4,4,6,0,10,0,8,3,13
11063201107,237,122,57,0,33,21,30,37,1,84,7,97,56,91
11063201108,227,132,27,0,16,17,16,24,2,126,3,117,20,55
11063201201,52,24,19,0,7,2,10,11,0,16,0,15,23,32
11063201202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201203,169,86,55,1,11,13,8,26,3,87,5,62,44,74
11063201204,46,24,13,0,9,3,5,7,0,14,2,16,14,18
11063201205,37,20,15,4,12,1,5,3,0,8,1,13,18,20
11063201206,22,5,15,1,10,2,2,1,0,5,1,2,15,18
11063201207,105,79,15,2,14,7,7,14,2,50,5,64,19,28
11063201208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201301,16,6,2,0,2,0,0,1,0,7,0,5,1,3
11063201302,20,12,4,0,0,1,2,1,1,12,0,12,4,4
11063201303,18,9,5,0,3,1,5,1,0,7,0,8,6,8
11063201304,18,12,1,0,0,1,1,3,0,8,1,9,3,3
11063201305,4,1,3,0,1,0,2,0,0,1,0,0,3,4
11063201306,25,13,0,0,1,2,2,5,0,10,1,11,1,6
11063201307,9,4,1,0,0,1,3,0,0,4,0,4,1,4
11063201308,9,7,2,0,0,0,0,1,0,8,0,4,3,5
11063201309,17,13,1,0,1,1,0,2,0,11,0,7,4,6
11063201310,24,11,6,0,1,2,1,9,0,7,0,7,6,10
11063201311,23,12,2,0,1,0,2,6,0,8,0,7,3,8
11063201312,1,1,0,0,0,0,1,0,0,0,0,0,1,1
11063201313,29,18,0,0,1,1,4,4,0,14,0,13,2,9
11063201314,30,4,26,4,10,1,2,9,0,1,0,0,30,30
11063201315,129,64,41,1,22,12,15,25,3,36,8,40,44,60
11063201316,60,25,27,0,21,2,3,3,0,26,1,21,29,31
11063201317,92,45,34,4,25,10,11,19,0,13,7,31,32,43
11063201318,14,10,3,0,3,2,2,5,0,0,0,7,3,5
11063201401,178,102,48,4,27,15,25,24,1,63,7,87,46,61
11063201402,216,136,51,7,45,10,17,35,1,73,5,112,56,73
11063201403,51,29,13,0,11,8,12,6,0,8,2,19,15,20
11063201404,39,19,10,1,11,4,4,3,0,8,2,13,9,16
11063201405,29,19,1,0,1,1,1,2,0,19,1,15,2,6
11063201406,13,7,6,1,3,1,3,5,0,0,0,5,7,8
11063201407,25,10,12,1,13,1,4,1,0,0,0,8,13,15
11063201408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201409,1,0,1,0,0,0,1,0,0,0,0,0,1,1
11063201501,11,7,2,0,0,1,1,2,0,6,0,5,3,4
11063201502,7,5,0,0,0,0,0,0,0,5,0,5,0,0
11063201503,39,20,13,1,6,6,5,5,0,14,0,18,13,17
11063201504,252,168,49,3,32,22,38,42,4,98,6,126,62,95
11063201505,33,13,13,1,11,0,3,3,0,7,1,8,14,17
11063201506,29,17,10,4,13,3,4,3,0,2,1,5,13,22
11063201507,26,16,7,0,7,4,5,3,1,2,3,12,7,8
11063201508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201509,29,13,10,2,10,4,3,3,0,2,1,10,9,13
11063201510,21,17,0,0,1,0,0,3,0,14,0,14,1,2
11063201601,387,218,118,6,38,16,45,65,6,172,20,165,111,153
11063201602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201603,116,77,18,2,15,3,7,11,1,61,2,66,21,30
11063201604,10,2,8,0,1,0,0,0,0,9,0,9,1,1
11063201605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063201701,369,189,138,14,97,38,59,47,3,76,15,136,141,180
11063201702,79,48,15,1,20,10,14,9,0,17,6,30,15,31
11063201703,1,1,0,0,1,0,0,0,0,0,0,0,0,1
11063201704,39,20,12,2,10,3,7,2,1,10,6,12,13,16
11063201705,9,5,4,1,2,1,2,0,0,1,0,2,5,7
11063201706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063300101,577,336,68,55,180,110,78,31,3,4,61,162,86,205
11063300102,10,6,4,1,5,1,0,3,0,0,0,2,6,8
11063300201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063300202,624,334,209,35,226,60,97,79,3,54,32,229,233,293
11063300301,3,1,2,0,2,0,0,1,0,0,0,1,2,2
11063300302,437,239,135,20,150,49,65,53,5,47,21,161,151,210
11063300303,81,44,22,1,14,2,12,19,2,24,2,40,19,29
11063300401,619,322,207,47,206,81,91,72,3,42,22,220,222,302
11063300501,811,443,46,85,204,104,116,36,3,8,48,154,54,343
11063300502,299,163,25,31,76,49,35,16,0,3,14,58,30,135
11063300601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063300602,76,49,11,0,6,2,11,10,2,34,2,38,11,25
11063300603,134,86,9,0,6,10,13,19,1,64,4,68,13,31
11063300604,280,181,11,1,8,9,13,29,3,150,6,158,11,39
11063300605,350,210,28,0,23,19,25,40,3,179,6,167,34,83
11063300606,265,179,14,0,10,18,17,24,4,157,4,157,18,49
11063300607,333,199,24,4,18,12,25,33,2,151,5,177,24,52
11063300701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063300702,397,217,137,21,130,48,72,59,6,23,17,156,139,187
11063300703,206,121,58,14,81,17,22,27,1,22,13,76,75,94
11063300801,16,7,9,2,3,5,3,1,0,1,0,4,10,12
11063300802,28,16,3,0,2,2,3,6,0,10,1,16,3,5
11063300803,502,253,182,22,126,32,74,100,4,95,23,166,198,256
11063300901,229,129,26,1,10,10,12,29,0,113,0,114,33,50
11063300902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063300903,321,202,17,1,10,13,15,36,3,167,4,180,16,48
11063300904,412,257,6,0,18,14,20,45,1,201,4,230,14,40
11063301001,500,268,157,21,172,69,80,57,2,41,31,190,172,228
11063301101,520,324,139,14,146,70,95,87,5,62,27,218,162,233
11063301201,313,154,134,13,84,29,38,53,5,63,8,110,130,175
11063301202,37,20,17,1,12,3,10,5,1,3,0,16,18,20
11063301203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063301204,43,22,15,4,16,3,6,3,0,6,1,18,14,20
11063301301,603,350,72,57,157,99,103,45,4,11,59,179,88,217
11063301302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063301303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063301401,88,44,26,1,12,9,14,13,1,28,0,37,27,37
11063301402,122,66,33,1,10,12,15,28,0,39,6,48,27,48
11063301403,87,56,16,2,10,2,15,20,1,25,1,38,25,35
11063301404,68,32,17,0,19,8,16,6,2,7,5,28,14,22
11063301405,107,59,28,1,10,8,19,24,3,26,4,42,32,44
11063301406,38,22,5,1,10,2,5,7,0,8,2,16,5,11
11063301407,53,33,16,0,9,2,10,9,1,18,1,24,16,23
11063301408,3,3,0,0,1,0,0,1,0,1,0,2,1,1
11063301501,803,558,13,1,20,15,45,74,4,464,12,493,27,88
11063301601,476,330,42,2,16,20,30,86,4,247,15,234,73,136
11063301602,387,282,17,1,12,10,15,43,2,242,5,244,21,60
11063301701,442,202,159,1,48,20,68,86,6,165,11,147,155,217
11063301801,153,107,12,0,17,10,26,25,3,50,5,89,16,31
11063301802,102,68,10,1,14,12,10,21,1,34,4,55,12,24
11063301803,110,80,10,0,12,11,26,23,1,24,0,59,20,35
11063301804,254,193,19,4,49,31,44,58,3,46,6,145,32,74
11063301901,890,452,339,32,251,70,148,173,8,140,24,324,358,464
11063301902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302001,556,289,205,3,92,51,79,112,5,171,22,223,197,258
11063302101,563,300,202,42,204,51,85,71,1,62,28,186,231,303
11063302102,473,339,48,6,79,57,105,98,4,80,18,247,81,141
11063302201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302202,16,10,5,0,2,2,1,5,0,5,0,6,5,9
11063302203,47,27,10,1,6,1,7,8,0,19,1,25,11,14
11063302204,73,39,23,0,18,6,8,16,0,20,3,27,20,36
11063302205,43,28,11,1,8,5,7,8,0,13,0,20,13,20
11063302206,74,35,28,3,18,5,11,13,0,17,1,29,28,37
11063302207,32,15,6,1,2,1,5,5,1,10,1,12,7,10
11063302208,50,30,9,0,6,2,10,7,0,16,1,26,10,13
11063302209,68,31,22,0,6,1,9,9,1,27,1,24,20,28
11063302210,64,32,13,0,6,4,9,10,0,21,2,28,10,19
11063302211,32,21,6,1,3,4,1,3,2,15,0,14,7,14
11063302212,33,15,8,1,3,4,6,1,0,12,0,12,7,12
11063302301,583,345,171,14,167,59,93,105,10,98,19,246,190,261
11063302401,256,144,91,7,53,19,48,61,3,52,8,103,105,132
11063302402,190,91,77,2,43,18,37,36,3,32,10,63,76,95
11063302501,112,97,2,1,1,3,12,19,4,67,6,76,3,20
11063302502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302601,307,164,97,24,98,43,54,27,2,26,23,111,103,135
11063302602,93,35,55,3,32,8,15,18,0,9,5,27,55,59
11063302701,101,69,13,0,1,2,9,14,0,61,2,63,8,21
11063302702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302704,91,55,5,0,2,7,5,9,2,48,1,41,6,24
11063302705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302801,579,345,81,53,163,123,95,34,3,6,61,173,96,228
11063302901,50,36,10,0,4,3,5,10,0,25,1,22,19,24
11063302902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063302903,87,52,22,0,11,5,13,16,2,33,2,35,30,37
11063302904,52,33,12,0,10,5,7,7,0,15,2,26,12,17
11063302905,51,32,13,2,6,5,8,6,1,17,1,23,15,22
11063302906,47,24,14,1,10,1,7,5,0,17,1,21,13,20
11063302907,33,13,18,1,11,1,4,3,1,7,1,7,16,23
11063302908,93,53,22,1,13,5,18,15,3,27,2,37,27,42
11063302909,100,46,35,0,14,7,19,25,0,23,1,44,33,41
11063302910,94,65,18,1,11,13,20,20,1,24,5,42,20,36
11063302911,40,22,10,0,13,2,0,5,0,14,2,12,12,18
11063303001,617,365,91,48,198,102,98,47,3,8,64,194,114,230
11063303002,282,173,50,25,94,47,55,24,2,3,30,97,57,105
11063303101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303102,953,591,105,69,271,169,175,77,13,14,95,328,133,322
11063303201,99,58,26,2,19,6,17,21,0,27,2,47,29,40
11063303202,29,13,11,1,7,2,2,4,0,10,0,10,12,15
11063303203,53,28,19,3,15,3,8,13,0,5,6,17,21,23
11063303204,89,51,28,2,16,9,21,14,0,19,4,44,28,33
11063303205,107,61,30,1,14,10,19,12,0,40,5,46,29,40
11063303206,107,61,18,0,14,8,14,19,0,36,3,44,25,36
11063303207,83,50,19,0,17,8,15,15,0,16,0,40,22,31
11063303208,15,6,5,1,3,0,0,1,0,6,0,5,5,6
11063303301,123,75,38,3,40,7,18,20,1,23,8,50,40,58
11063303302,119,76,28,1,22,13,23,21,0,28,5,45,43,62
11063303303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303304,206,131,32,6,21,15,24,32,1,87,7,92,36,71
11063303401,374,186,137,20,115,40,57,55,7,41,15,140,134,180
11063303402,209,108,76,9,80,23,42,20,3,10,12,68,84,111
11063303501,224,144,44,14,76,37,37,23,1,4,23,82,49,91
11063303502,467,290,108,22,174,78,74,42,1,9,28,163,143,225
11063303601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303602,84,44,28,9,26,7,13,12,1,9,4,27,32,43
11063303603,53,22,25,7,14,2,5,6,0,4,3,12,28,31
11063303604,214,112,78,8,78,33,37,23,1,16,15,77,80,106
11063303605,329,159,126,27,109,36,48,49,3,26,15,116,127,161
11063303701,767,433,224,80,301,107,107,56,3,20,36,245,282,406
11063303801,79,52,16,1,20,11,16,18,1,1,10,32,15,26
11063303802,313,181,71,34,110,57,46,17,2,5,28,103,84,136
11063303803,26,14,8,0,10,9,1,3,0,3,2,7,5,15
11063303804,35,24,10,3,10,5,4,4,1,5,3,17,9,13
11063303805,61,34,16,3,18,10,7,11,0,3,2,23,19,27
11063303806,51,20,18,3,17,7,13,2,0,0,6,10,19,26
11063303807,35,22,8,0,12,2,6,6,0,4,3,16,10,12
11063303808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063303904,306,228,16,0,13,13,25,41,5,176,5,190,14,59
11063304001,29,18,3,0,1,1,4,4,1,12,0,15,4,9
11063304002,351,173,126,17,127,38,81,33,2,18,17,120,138,174
11063304003,104,67,16,0,21,11,22,16,0,11,8,44,25,35
11063304101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304102,224,119,60,13,45,30,32,20,0,55,21,78,60,90
11063304103,434,208,162,14,122,41,61,81,2,71,14,148,171,231
11063304201,349,222,33,1,21,27,33,65,2,155,5,187,42,85
11063304202,218,153,17,1,13,9,32,38,0,97,11,123,20,47
11063304301,332,184,93,22,86,39,66,47,1,32,24,123,95,142
11063304302,225,121,53,19,78,44,31,13,0,5,20,68,61,93
11063304303,268,164,57,18,74,35,59,24,2,18,18,101,70,113
11063304304,49,35,8,1,15,9,8,9,0,5,1,26,9,17
11063304401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304404,571,248,258,23,134,47,83,96,5,126,11,183,255,325
11063304501,643,417,111,25,147,69,113,81,7,114,27,302,140,220
11063304502,42,31,7,4,11,6,7,4,0,5,4,19,11,18
11063304601,166,72,73,3,33,17,31,22,3,33,2,60,68,82
11063304602,160,83,62,8,59,11,21,25,2,17,6,66,61,75
11063304603,65,27,20,1,10,5,13,6,0,15,0,23,19,27
11063304604,181,103,57,5,42,22,29,21,1,36,8,66,63,93
11063304701,27,17,3,0,4,1,4,4,0,10,0,17,3,4
11063304702,13,4,5,0,3,0,0,0,0,6,0,5,4,4
11063304703,371,252,19,1,18,14,26,49,7,179,8,223,23,49
11063304801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304802,23,22,1,0,2,3,18,0,0,0,1,0,1,21
11063304803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304806,2,2,0,0,0,0,0,0,0,2,0,1,0,1
11063304807,483,336,45,1,19,17,27,79,8,266,13,272,44,110
11063304808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063304901,683,288,300,8,76,53,114,113,4,262,18,228,277,366
11063305001,572,274,207,6,50,35,79,109,5,242,16,202,195,281
11063305101,1,1,0,0,0,0,0,0,0,0,0,1,0,0
11063305102,154,99,22,7,45,34,30,16,0,2,4,80,23,53
11063305103,268,185,20,8,93,44,51,27,2,5,24,125,35,63
11063305104,83,46,20,4,32,7,12,11,1,2,3,21,29,44
11063305105,275,147,84,18,97,36,40,25,1,15,16,97,91,125
11063305106,190,136,6,0,6,8,15,20,0,113,1,117,6,29
11063305201,366,197,112,12,86,46,47,49,1,97,15,144,115,162
11063305202,153,72,54,5,45,13,20,29,2,23,4,51,58,75
11063305203,162,71,63,1,9,4,18,31,0,79,3,55,57,80
11063305301,220,151,21,3,60,61,40,19,3,7,15,92,32,81
11063305302,94,53,29,6,33,6,19,12,1,4,6,33,34,44
11063305303,133,76,33,7,39,23,20,17,2,9,3,57,38,55
11063305304,148,72,56,16,49,19,31,13,0,4,6,56,56,70
11063305305,105,57,38,8,43,14,16,10,0,3,12,37,41,49
11063305401,601,309,206,25,175,66,96,84,1,92,28,232,202,276
11063305501,290,144,104,16,84,41,42,44,1,26,13,98,105,147
